Portfolio,Feedstock,Commodity,Commodity Unit,Unit Code,Buildout,Use,Weight
EBetancourt-TheExpectedPortfolio EDITED,LDES,Electricity,Megawatts,MW,571.4285714285713,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,LDES,Electricity,Megawatts,MW,619.0476190476189,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,LDES,Electricity,Megawatts,MW,666.6666666666665,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,LDES,Electricity,Megawatts,MW,714.2857142857141,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,LDES,Electricity,Megawatts,MW,761.9047619047617,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,LDES,Electricity,Megawatts,MW,809.5238095238093,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,LDES,Electricity,Megawatts,MW,857.1428571428569,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,LDES,Electricity,Megawatts,MW,904.7619047619045,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,LDES,Electricity,Megawatts,MW,952.3809523809521,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,LDES,Electricity,Megawatts,MW,1000,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Electricity,Megawatts,MW,4.761904761904762,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Electricity,Megawatts,MW,9.523809523809524,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Electricity,Megawatts,MW,14.285714285714285,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Electricity,Megawatts,MW,19.047619047619047,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Electricity,Megawatts,MW,23.80952380952381,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Electricity,Megawatts,MW,28.571428571428573,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Electricity,Megawatts,MW,33.333333333333336,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Electricity,Megawatts,MW,38.095238095238095,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Electricity,Megawatts,MW,42.857142857142854,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Electricity,Megawatts,MW,47.61904761904761,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Electricity,Megawatts,MW,52.38095238095237,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Electricity,Megawatts,MW,57.14285714285713,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Electricity,Megawatts,MW,61.90476190476189,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Electricity,Megawatts,MW,66.66666666666666,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Electricity,Megawatts,MW,71.42857142857142,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Electricity,Megawatts,MW,76.19047619047618,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Electricity,Megawatts,MW,80.95238095238093,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Electricity,Megawatts,MW,85.7142857142857,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Electricity,Megawatts,MW,90.47619047619045,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Electricity,Megawatts,MW,95.23809523809521,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Electricity,Megawatts,MW,100,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Electricity,Megawatts,MW,2.380952380952381,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Electricity,Megawatts,MW,4.761904761904762,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Electricity,Megawatts,MW,7.142857142857142,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Electricity,Megawatts,MW,9.523809523809524,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Electricity,Megawatts,MW,11.904761904761905,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Electricity,Megawatts,MW,14.285714285714286,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Electricity,Megawatts,MW,16.666666666666668,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Electricity,Megawatts,MW,19.047619047619047,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Electricity,Megawatts,MW,21.428571428571427,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Electricity,Megawatts,MW,23.809523809523807,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Electricity,Megawatts,MW,26.190476190476186,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Electricity,Megawatts,MW,28.571428571428566,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Electricity,Megawatts,MW,30.952380952380945,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Electricity,Megawatts,MW,33.33333333333333,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Electricity,Megawatts,MW,35.71428571428571,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Electricity,Megawatts,MW,38.09523809523809,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Electricity,Megawatts,MW,40.47619047619047,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Electricity,Megawatts,MW,42.85714285714285,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Electricity,Megawatts,MW,45.23809523809523,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Electricity,Megawatts,MW,47.619047619047606,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Electricity,Megawatts,MW,50,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Electricity,Megawatts,MW,0,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Electricity,Megawatts,MW,0,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Electricity,Megawatts,MW,0,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Electricity,Megawatts,MW,0,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Electricity,Megawatts,MW,0,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Electricity,Megawatts,MW,0,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Electricity,Megawatts,MW,0,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Electricity,Megawatts,MW,0,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Electricity,Megawatts,MW,0,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Electricity,Megawatts,MW,0,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Electricity,Megawatts,MW,0,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Electricity,Megawatts,MW,0,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Electricity,Megawatts,MW,0,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Electricity,Megawatts,MW,0,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Electricity,Megawatts,MW,0,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Electricity,Megawatts,MW,0,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Electricity,Megawatts,MW,0,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Electricity,Megawatts,MW,0,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Electricity,Megawatts,MW,0,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Electricity,Megawatts,MW,0,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Electricity,Megawatts,MW,0,Power Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,14285.714285714286,Surface Transport Fuel,0.8
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,14285.714285714286,Ammonia Production,0.2
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,28571.428571428572,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,28571.428571428572,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,42857.142857142855,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,42857.142857142855,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,57142.857142857145,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,57142.857142857145,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,71428.57142857143,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,71428.57142857143,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,85714.28571428572,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,85714.28571428572,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,100000.00000000001,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,100000.00000000001,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,114285.7142857143,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,114285.7142857143,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,128571.4285714286,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,128571.4285714286,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,142857.14285714287,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,142857.14285714287,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,157142.85714285716,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,157142.85714285716,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,171428.57142857145,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,171428.57142857145,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,185714.28571428574,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,185714.28571428574,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,200000.00000000003,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,200000.00000000003,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,214285.71428571432,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,214285.71428571432,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,228571.4285714286,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,228571.4285714286,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,242857.1428571429,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,242857.1428571429,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,257142.8571428572,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,257142.8571428572,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,271428.5714285715,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,271428.5714285715,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,285714.28571428574,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,285714.28571428574,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,300000,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Solar,Hydrogen,Metric Tons,MT,300000,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,523.8095238095239,Surface Transport Fuel,0.8
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,523.8095238095239,Ammonia Production,0.2
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,1047.6190476190477,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,1047.6190476190477,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,1571.4285714285716,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,1571.4285714285716,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,2095.2380952380954,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,2095.2380952380954,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,2619.0476190476193,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,2619.0476190476193,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,3142.857142857143,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,3142.857142857143,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,3666.666666666667,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,3666.666666666667,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,4190.476190476191,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,4190.476190476191,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,4714.285714285715,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,4714.285714285715,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,5238.0952380952385,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,5238.0952380952385,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,5761.904761904762,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,5761.904761904762,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,6285.714285714286,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,6285.714285714286,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,6809.52380952381,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,6809.52380952381,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,7333.333333333334,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,7333.333333333334,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,7857.142857142858,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,7857.142857142858,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,8380.952380952382,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,8380.952380952382,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,8904.761904761905,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,8904.761904761905,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,9428.571428571428,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,9428.571428571428,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,9952.38095238095,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,9952.38095238095,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,10476.190476190473,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,10476.190476190473,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,11000,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Natural Gas + CCS,Hydrogen,Metric Tons,MT,11000,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,19047.619047619046,Surface Transport Fuel,0.8
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,19047.619047619046,Ammonia Production,0.2
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,38095.23809523809,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,38095.23809523809,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,57142.85714285714,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,57142.85714285714,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,76190.47619047618,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,76190.47619047618,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,95238.09523809524,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,95238.09523809524,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,114285.71428571429,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,114285.71428571429,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,133333.33333333334,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,133333.33333333334,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,152380.9523809524,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,152380.9523809524,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,171428.57142857145,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,171428.57142857145,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,190476.1904761905,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,190476.1904761905,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,209523.80952380956,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,209523.80952380956,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,228571.4285714286,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,228571.4285714286,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,247619.04761904766,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,247619.04761904766,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,266666.6666666667,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,266666.6666666667,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,285714.28571428574,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,285714.28571428574,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,304761.9047619048,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,304761.9047619048,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,323809.52380952385,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,323809.52380952385,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,342857.1428571429,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,342857.1428571429,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,361904.76190476195,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,361904.76190476195,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,380952.380952381,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,380952.380952381,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,400000,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Agricultural waste,Hydrogen,Metric Tons,MT,400000,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,14285.714285714286,Surface Transport Fuel,0.8
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,14285.714285714286,Ammonia Production,0.2
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,28571.428571428572,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,28571.428571428572,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,42857.142857142855,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,42857.142857142855,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,57142.857142857145,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,57142.857142857145,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,71428.57142857143,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,71428.57142857143,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,85714.28571428572,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,85714.28571428572,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,100000.00000000001,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,100000.00000000001,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,114285.7142857143,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,114285.7142857143,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,128571.4285714286,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,128571.4285714286,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,142857.14285714287,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,142857.14285714287,Ammonia Production,0
